"name","region"
"Chardaka","https://sws.geonames.org/11779073/"
"Kolosh","https://sws.geonames.org/11779074/"
"Razvalena Tsarkva","https://sws.geonames.org/11779075/"
"Gola Glava","https://sws.geonames.org/11779076/"
"Åland","https://sws.geonames.org/661882/"
"Santajoki","https://sws.geonames.org/510657/"
"Penninkiluoma","https://sws.geonames.org/511597/"
"Pekeloja","https://sws.geonames.org/511747/"
"Paatsjoki River","https://sws.geonames.org/512278/"
"Padus","https://sws.geonames.org/513247/"
"Ozero Onkamoyarvi","https://sws.geonames.org/515225/"
"Kyayarmeoya","https://sws.geonames.org/537466/"
"Koitajoki","https://sws.geonames.org/543378/"
"Vaalimaanjoki","https://sws.geonames.org/544105/"
"Korvatunturi","https://sws.geonames.org/544383/"
"Ozero Korpiyarvi","https://sws.geonames.org/544462/"
"Somášoaivi","https://sws.geonames.org/630675/"
"Ylikitka","https://sws.geonames.org/630917/"
"Ylä-Kuhanen","https://sws.geonames.org/631012/"
"Vuorijärvi","https://sws.geonames.org/631111/"
"Vuolijoki","https://sws.geonames.org/631193/"
"Vuohijärvi","https://sws.geonames.org/631228/"
"Vuovdavárri","https://sws.geonames.org/631234/"
"Visuvesi","https://sws.geonames.org/631338/"
"Vihtanen","https://sws.geonames.org/631725/"
"Vieruenjärvi","https://sws.geonames.org/631770/"
"Vehkajärvi","https://sws.geonames.org/632108/"
"Vehkajärvi","https://sws.geonames.org/632110/"
"Vasikkaselkä","https://sws.geonames.org/632253/"
"Vasaralahti","https://sws.geonames.org/632273/"
"Väntäläinen","https://sws.geonames.org/632450/"
"Vantaa River","https://sws.geonames.org/632451/"
"Vanajavesi","https://sws.geonames.org/632530/"
"Vanajajärvi","https://sws.geonames.org/632531/"
"Valkonjoki","https://sws.geonames.org/632585/"
"Valkjärvi","https://sws.geonames.org/632615/"
"Valkeakoski","https://sws.geonames.org/632671/"
"Vaikonjoki","https://sws.geonames.org/632847/"
"Väätshiri","https://sws.geonames.org/632966/"
"Vääräniva","https://sws.geonames.org/633001/"
"Uurtaanjärvi","https://sws.geonames.org/633230/"
"Uskelanjoki","https://sws.geonames.org/633303/"
"Kainuu Region","https://sws.geonames.org/830664/"
"Central Ostrobothnia Region","https://sws.geonames.org/830675/"
"Southern Ostrobothnia","https://sws.geonames.org/830682/"
"Central Finland","https://sws.geonames.org/830685/"
"North Karelia","https://sws.geonames.org/830686/"
"Northern Savonia","https://sws.geonames.org/830690/"
"South Savo","https://sws.geonames.org/830695/"
"South Karelia Region","https://sws.geonames.org/830699/"
"Kymenlaakso","https://sws.geonames.org/830703/"
"Kanta-Hame","https://sws.geonames.org/830705/"
"Southwest Finland","https://sws.geonames.org/830708/"
"Uusimaa","https://sws.geonames.org/830709/"
"Paijat-Hame Region","https://sws.geonames.org/831040/"
"Satakunta","https://sws.geonames.org/831041/"
"Palosuo","https://sws.geonames.org/450024/"
"Pellonia","https://sws.geonames.org/450185/"
"Nukkujanmatala","https://sws.geonames.org/450186/"
"Niska","https://sws.geonames.org/450188/"
"Niska","https://sws.geonames.org/450189/"
"Ruumiinmatala","https://sws.geonames.org/450190/"
"Hietamatala","https://sws.geonames.org/450191/"
"Santarivi","https://sws.geonames.org/450192/"
"Pohjoinen Kaikumatala","https://sws.geonames.org/450193/"
"Lapland","https://sws.geonames.org/830603/"
"Northern Ostrobothnia","https://sws.geonames.org/830667/"
"Pirkanmaa","https://sws.geonames.org/830704/"
"Ozero Melasel’kya","https://sws.geonames.org/527794/"
"Maanselkä","https://sws.geonames.org/529533/"
"Bergholmvatn","https://sws.geonames.org/780694/"
"Ozero Syatsiyarvi","https://sws.geonames.org/828720/"
"Regnar Oliefelt","https://sws.geonames.org/3233214/"
"Valdemar Oliefelt","https://sws.geonames.org/3233215/"
"Tidselgrund","https://sws.geonames.org/3233348/"
"Klejkulen","https://sws.geonames.org/3233349/"
"Sorsajoki","https://sws.geonames.org/490470/"
"Riutujärvi","https://sws.geonames.org/501876/"
"Ristikurunoja","https://sws.geonames.org/501890/"
"Rakkalampi","https://sws.geonames.org/503053/"
"Ozero Pyukhyayarvi","https://sws.geonames.org/503364/"
"Pukarijärvi","https://sws.geonames.org/504220/"
"Ozero Pukalusyarvi","https://sws.geonames.org/504222/"
"Tervajoki","https://sws.geonames.org/507276/"
"Politimaoja","https://sws.geonames.org/507321/"
"Lake Nuijamaa","https://sws.geonames.org/516672/"
"Nietalahti","https://sws.geonames.org/521211/"
"Nilitunturi","https://sws.geonames.org/521353/"
"Niitselysjoki","https://sws.geonames.org/522276/"
"Ozero Luppoyarven-Lompolo","https://sws.geonames.org/533239/"
"Lieksanjoki","https://sws.geonames.org/536230/"
"Lauttajajärvi","https://sws.geonames.org/536768/"
"Hurd Bank","https://sws.geonames.org/2522604/"
"Sikka Żonqor","https://sws.geonames.org/2562252/"
"Valletta Harbours","https://sws.geonames.org/2562304/"
"Stork Rock","https://sws.geonames.org/2562493/"
"Il-Merkanti","https://sws.geonames.org/2562494/"
"Sliema Creek","https://sws.geonames.org/2562500/"
"Saint Paul’s Shoal","https://sws.geonames.org/2562570/"
"Saint George’s Shoals","https://sws.geonames.org/2562585/"
"Pieta Creek","https://sws.geonames.org/2562663/"
"Outer Saint George’s Rock","https://sws.geonames.org/2562672/"
"Outer Munxar Rock","https://sws.geonames.org/2562673/"
"Sikka il-Munxar","https://sws.geonames.org/2562691/"
"Middle Saint George’s Rock","https://sws.geonames.org/2562726/"
"Mellieħa Rock","https://sws.geonames.org/2562738/"
"Marku Shoal","https://sws.geonames.org/2562756/"
"Maltese Islands","https://sws.geonames.org/2562768/"
"Malta Channel","https://sws.geonames.org/2562769/"
"South Comino Channel","https://sws.geonames.org/2562771/"
"Island of Malta","https://sws.geonames.org/2562772/"
"Irdum Tal-Maddona","https://sws.geonames.org/2562783/"
"Madalena Shoals","https://sws.geonames.org/2562785/"
"Senglea","https://sws.geonames.org/2562792/"
"Misida Creek","https://sws.geonames.org/2562797/"
"It-Tkiken","https://sws.geonames.org/2562846/"
"Is-Sikkina tal-Qortin","https://sws.geonames.org/2562857/"
"Inner Saint George’s Rock","https://sws.geonames.org/2562876/"
"Il-Qaws","https://sws.geonames.org/2562891/"
"Il-Port il-Kbir","https://sws.geonames.org/2563023/"
"Gozo","https://sws.geonames.org/2563049/"
"Għallis Rocks","https://sws.geonames.org/2563067/"
"Filfla","https://sws.geonames.org/2563110/"
"Skoll tal-Fessej","https://sws.geonames.org/2563116/"
"Dragutt Shoal","https://sws.geonames.org/2563133/"
"Dockyard Creek","https://sws.geonames.org/2563137/"
"Della Larga Forca","https://sws.geonames.org/2563146/"
"Bighi Bay","https://sws.geonames.org/2563200/"
"Bengħisa Reef","https://sws.geonames.org/2563207/"
"Sikka il-Bajda","https://sws.geonames.org/2563223/"
"Tal Mejda","https://sws.geonames.org/2563391/"
"Ponta tal-Grigal","https://sws.geonames.org/2563602/"
"Ta’ Piru","https://sws.geonames.org/2563675/"
"Iċ-Ċens ta’ Kutkut","https://sws.geonames.org/2564245/"
"Il-Moll tax-Shipwrights","https://sws.geonames.org/2564315/"
"Yderbredning","https://sws.geonames.org/2609930/"
"Værebro Å","https://sws.geonames.org/2609976/"
"Vendsyssel-Thy","https://sws.geonames.org/2610534/"
"Vellerup Vig","https://sws.geonames.org/2610555/"
"Vadehavet","https://sws.geonames.org/2610831/"
"Tragten","https://sws.geonames.org/2611318/"
"Thyborøn Kanal","https://sws.geonames.org/2611736/"
"Thyborøn-Harboør Kommune","https://sws.geonames.org/2611739/"
"Tempelkrog","https://sws.geonames.org/2611790/"
"Susa River","https://sws.geonames.org/2612085/"
"Storebælt","https://sws.geonames.org/2612449/"
"Stenkilde Bæk","https://sws.geonames.org/2612636/"
"Oresund","https://sws.geonames.org/2612845/"
"Sorte Rende","https://sws.geonames.org/2612856/"
"Sønderkær Bæk","https://sws.geonames.org/2613017/"
"Sønderjylland","https://sws.geonames.org/2613024/"
"Süder Au","https://sws.geonames.org/2613222/"
"Snævringen","https://sws.geonames.org/2613279/"
"Smålandsfarvandet","https://sws.geonames.org/2613379/"
"Sælhundeholm Løb","https://sws.geonames.org/2613423/"
"Skærsø","https://sws.geonames.org/2613506/"
"Skibsted Fjord","https://sws.geonames.org/2613752/"
"Faroe Islands","https://sws.geonames.org/2622320/"
"Capital Region","https://sws.geonames.org/6418538/"
"Central Jutland","https://sws.geonames.org/6418539/"
"North Denmark","https://sws.geonames.org/6418540/"
"Zealand","https://sws.geonames.org/6418541/"
"South Denmark","https://sws.geonames.org/6418542/"
"Bredningen","https://sws.geonames.org/2623488/"
"Brande Å","https://sws.geonames.org/2623553/"
"Bramsnæs Bugt","https://sws.geonames.org/2623563/"
"Bølling Sø","https://sws.geonames.org/2623758/"
"Bælterne","https://sws.geonames.org/2623895/"
"Bjørnsholm Bugt","https://sws.geonames.org/2623989/"
"Alrø Sund","https://sws.geonames.org/2624791/"
"Alling Å","https://sws.geonames.org/2624821/"
"Ostrobothnia Region","https://sws.geonames.org/830676/"
"Ozero Kartakko-Yarvi","https://sws.geonames.org/552130/"
"Karelia","https://sws.geonames.org/552547/"
"Kangasjärvi","https://sws.geonames.org/553142/"
"Mustajoki","https://sws.geonames.org/569003/"
"Anterijoki","https://sws.geonames.org/581557/"
"Ahvenkoski","https://sws.geonames.org/661842/"
"Ahvenjärvi","https://sws.geonames.org/661864/"
"Ahveninen","https://sws.geonames.org/661877/"
"Ahveninen","https://sws.geonames.org/661879/"
"Aareankoski","https://sws.geonames.org/662086/"
"Aaletavaara","https://sws.geonames.org/662105/"
"Aaletajärvi","https://sws.geonames.org/662106/"
"Rautujärvi","https://sws.geonames.org/778145/"
"Okkivaara","https://sws.geonames.org/778383/"
"Nierivaara","https://sws.geonames.org/778541/"
"Láddojávrrit","https://sws.geonames.org/779120/"
"Kolfjellet","https://sws.geonames.org/779216/"
"Golmmesoaivi","https://sws.geonames.org/779808/"
"Rajamatala","https://sws.geonames.org/803793/"
"Alarmgrundet","https://sws.geonames.org/803794/"
"Mutkanmatala","https://sws.geonames.org/803796/"
"Kivikkomatala","https://sws.geonames.org/803806/"
"Pitkämatala","https://sws.geonames.org/803807/"
"Artunmatala","https://sws.geonames.org/803812/"
"Merikallat","https://sws.geonames.org/803813/"
"Itäpohjanmatala","https://sws.geonames.org/804302/"
"Ulkonahkiainen","https://sws.geonames.org/804303/"
"Luodematala","https://sws.geonames.org/804304/"
"Kiiskijärvi","https://sws.geonames.org/840293/"
"Kuusi-Kunnoton","https://sws.geonames.org/843645/"
"Isosalmi","https://sws.geonames.org/843656/"
"Lumijoki","https://sws.geonames.org/843822/"
"Puhkiavanperä","https://sws.geonames.org/843825/"
"Vanha Liminganjoki","https://sws.geonames.org/843893/"
"Suurusaari","https://sws.geonames.org/843894/"
"Greenland","https://sws.geonames.org/3425505/"
"Virmajoki","https://sws.geonames.org/473503/"
"Virolahti","https://sws.geonames.org/473515/"
"Ozero Vipuyarvi","https://sws.geonames.org/473516/"
"Viiksinselkä","https://sws.geonames.org/473700/"
"Lake Päijänne","https://sws.geonames.org/643167/"
"Pahtakoski","https://sws.geonames.org/643189/"
"Bahásguoika","https://sws.geonames.org/643241/"
"Paasvesi","https://sws.geonames.org/643331/"
"Paasivesi","https://sws.geonames.org/643352/"
"Paasijärvi","https://sws.geonames.org/643359/"
"Oulangan Kansallispuisto","https://sws.geonames.org/643495/"
"Pohjanmaa","https://sws.geonames.org/643567/"
"Orvlaxfjärden","https://sws.geonames.org/643591/"
"Orivesi","https://sws.geonames.org/643630/"
"Oravakivensalmi","https://sws.geonames.org/643676/"
"Onkimaanjärvi","https://sws.geonames.org/643745/"
"Oinasjärvi","https://sws.geonames.org/644014/"
"Ohtaansalmi","https://sws.geonames.org/644061/"
"Nytkymenjärvi","https://sws.geonames.org/644088/"
"Nurmaanjärvi","https://sws.geonames.org/644200/"
"Nummenjoki","https://sws.geonames.org/644297/"
"Niemistenselkä","https://sws.geonames.org/644792/"
"Niemisjärvi","https://sws.geonames.org/644798/"
"Neiturinkanava","https://sws.geonames.org/644980/"
"Nerven","https://sws.geonames.org/645063/"
"Mustajärvi","https://sws.geonames.org/645572/"
"Murtosalmi","https://sws.geonames.org/645597/"
"Mulajärvi","https://sws.geonames.org/645734/"
"Miehalanjärvi","https://sws.geonames.org/646081/"
"Norra Kvarken","https://sws.geonames.org/646200/"
"Mehtiönjärvi","https://sws.geonames.org/646259/"
"Matojoki","https://sws.geonames.org/646396/"
"Märkäjärvi","https://sws.geonames.org/646589/"
"Mallajärvi","https://sws.geonames.org/646850/"
"Määrjärvi","https://sws.geonames.org/647172/"
"Maanninkajärvi","https://sws.geonames.org/647194/"
"Luodonselkä","https://sws.geonames.org/647440/"
"Loimijoki","https://sws.geonames.org/647728/"
"Loimanjoki","https://sws.geonames.org/647729/"
"Liminganlahti","https://sws.geonames.org/647934/"
"Liesjärvi","https://sws.geonames.org/648071/"
"Liesjärvi","https://sws.geonames.org/648074/"
"Leaibejohka","https://sws.geonames.org/648423/"
"Lehmioja","https://sws.geonames.org/648575/"
"Lavajärvi","https://sws.geonames.org/648625/"
"Lauttajärvi","https://sws.geonames.org/648645/"
"Lanajoki","https://sws.geonames.org/649132/"
"Lammunjärvi","https://sws.geonames.org/649188/"
"Lammaskoski","https://sws.geonames.org/649250/"
"Laakajärvi","https://sws.geonames.org/649536/"
"Kymi River","https://sws.geonames.org/649685/"
"Kylliönjärvi","https://sws.geonames.org/649746/"
"Kurkijoki","https://sws.geonames.org/650057/"
"Kurenselkä","https://sws.geonames.org/650103/"
"Kuokkimajärvi","https://sws.geonames.org/650259/"
"Kulovesi","https://sws.geonames.org/650444/"
"Kotkatselkä","https://sws.geonames.org/650935/"
"Kotaniva","https://sws.geonames.org/650977/"
"Korpinen","https://sws.geonames.org/651341/"
"Korpijoki","https://sws.geonames.org/651360/"
"Konnivesi","https://sws.geonames.org/651693/"
"Konnevesi","https://sws.geonames.org/651697/"
"Kelokurkkio","https://sws.geonames.org/651794/"
"Fiskevatn","https://sws.geonames.org/651806/"
"Kolhonselkä","https://sws.geonames.org/651874/"
"Kokonjärvi","https://sws.geonames.org/651912/"
"Kivisalmi","https://sws.geonames.org/652334/"
"Kivijärvi","https://sws.geonames.org/652476/"
"Archipelago Sea","https://sws.geonames.org/812394/"
"Pattonskärs Kobbarna","https://sws.geonames.org/847984/"
"Kårharu Kläpparna","https://sws.geonames.org/849478/"
"Ahvenanrauma","https://sws.geonames.org/2675859/"
"Ulompi Salpausselkä","https://sws.geonames.org/466067/"
"Torne River","https://sws.geonames.org/634092/"
"Toppilansalmi","https://sws.geonames.org/634178/"
"Tolvanselkä","https://sws.geonames.org/634205/"
"Tiilikanjärvi","https://sws.geonames.org/634489/"
"Teutjärvi","https://sws.geonames.org/634565/"
"Tehinselkä","https://sws.geonames.org/634772/"
"Tarjannevesi","https://sws.geonames.org/634882/"
"Tammijärvi","https://sws.geonames.org/634982/"
"Tallusjoki","https://sws.geonames.org/635027/"
"Suvantojärvi","https://sws.geonames.org/635477/"
"Suurijärvi","https://sws.geonames.org/635552/"
"Suurijärvi","https://sws.geonames.org/635555/"
"Suonne","https://sws.geonames.org/635682/"
"Suolijärvi","https://sws.geonames.org/635739/"
"Suojavesi","https://sws.geonames.org/635764/"
"Souselkä","https://sws.geonames.org/636143/"
"Sorsavesi","https://sws.geonames.org/636218/"
"Somasjärvi","https://sws.geonames.org/636353/"
"Kihti","https://sws.geonames.org/636558/"
"Skierreoaivve","https://sws.geonames.org/636566/"
"Siitinselkä","https://sws.geonames.org/636917/"
"Siikanen","https://sws.geonames.org/636978/"
"Seljänala","https://sws.geonames.org/637191/"
"Savo","https://sws.geonames.org/637306/"
"Saukkolampi","https://sws.geonames.org/637460/"
"Särkijärvi","https://sws.geonames.org/637669/"
"Samppaanselkä","https://sws.geonames.org/637824/"
"Salvaspalo","https://sws.geonames.org/637873/"
"Salmijärvi","https://sws.geonames.org/637995/"
"Salkolanjärvi","https://sws.geonames.org/638077/"
"Salajärvi","https://sws.geonames.org/638099/"
"Saimaa","https://sws.geonames.org/638181/"
"Saarijärvi","https://sws.geonames.org/638364/"
"Sääksjärvi","https://sws.geonames.org/638505/"
"Sääksjärvi","https://sws.geonames.org/638506/"
"Rutajärvi","https://sws.geonames.org/638661/"
"Ruotsalainen","https://sws.geonames.org/638720/"
"Ruokojärvet","https://sws.geonames.org/638823/"
"Rommakonselkä","https://sws.geonames.org/639065/"
"Ristijärvi","https://sws.geonames.org/639245/"
"Rikkavesi","https://sws.geonames.org/639330/"
"Rikkajoki","https://sws.geonames.org/639332/"
"Rikkajärvi","https://sws.geonames.org/639333/"
"Rauvanjärvi","https://sws.geonames.org/639646/"
"Rautujärvi","https://sws.geonames.org/639657/"
"Rautavesi","https://sws.geonames.org/639697/"
"Rappaskoski","https://sws.geonames.org/639869/"
"Rajavaara","https://sws.geonames.org/640038/"
"Rajajoki","https://sws.geonames.org/640086/"
"Pyykösjärvi","https://sws.geonames.org/640298/"
"Palovaara","https://sws.geonames.org/640354/"
"Puttolanselkä","https://sws.geonames.org/640525/"
"Puruvesi","https://sws.geonames.org/640571/"
"Puristakoski","https://sws.geonames.org/640622/"
"Polmakvannet","https://sws.geonames.org/640655/"
"Puikkojärvi","https://sws.geonames.org/640782/"
"Puolikkonivat","https://sws.geonames.org/640855/"
"Porttikoski","https://sws.geonames.org/640906/"
"Pöllönsuo","https://sws.geonames.org/641080/"
"Pitkäjärvi","https://sws.geonames.org/641344/"
"Pilkanselkä","https://sws.geonames.org/641544/"
"Pensarfjärd","https://sws.geonames.org/642235/"
